geofips,geoname,year,per_capita_personal_income_usd
46077,"Kingsbury, SD",2022,75600.0
46077,"Kingsbury, SD",2023,83870.0
46077,"Kingsbury, SD",2024,76703.0
46079,"Lake, SD",2019,56063.0
46079,"Lake, SD",2020,63073.0
46079,"Lake, SD",2021,71513.0
46079,"Lake, SD",2022,83974.0
46079,"Lake, SD",2023,100776.0
46079,"Lake, SD",2024,103883.0
46081,"Lawrence, SD",2019,53561.0
46081,"Lawrence, SD",2020,57889.0
46081,"Lawrence, SD",2021,67200.0
46081,"Lawrence, SD",2022,71453.0
46081,"Lawrence, SD",2023,75372.0
46081,"Lawrence, SD",2024,78616.0
46083,"Lincoln, SD",2019,67926.0
46083,"Lincoln, SD",2020,73446.0
46083,"Lincoln, SD",2021,81258.0
46083,"Lincoln, SD",2022,84295.0
46083,"Lincoln, SD",2023,88836.0
46083,"Lincoln, SD",2024,91853.0
46085,"Lyman, SD",2019,42011.0
46085,"Lyman, SD",2020,47490.0
46085,"Lyman, SD",2021,56014.0
46085,"Lyman, SD",2022,59069.0
46085,"Lyman, SD",2023,58933.0
46085,"Lyman, SD",2024,52419.0
46087,"McCook, SD",2019,52962.0
46087,"McCook, SD",2020,59138.0
46087,"McCook, SD",2021,68436.0
46087,"McCook, SD",2022,73734.0
46087,"McCook, SD",2023,76552.0
46087,"McCook, SD",2024,75927.0
46089,"McPherson, SD",2019,41912.0
46089,"McPherson, SD",2020,58793.0
46089,"McPherson, SD",2021,72706.0
46089,"McPherson, SD",2022,81818.0
46089,"McPherson, SD",2023,81644.0
46089,"McPherson, SD",2024,76160.0
46091,"Marshall, SD",2019,55093.0
46091,"Marshall, SD",2020,76785.0
46091,"Marshall, SD",2021,76989.0
46091,"Marshall, SD",2022,78276.0
46091,"Marshall, SD",2023,81911.0
46091,"Marshall, SD",2024,81293.0
46093,"Meade, SD",2019,42576.0
46093,"Meade, SD",2020,48057.0
46093,"Meade, SD",2021,52867.0
46093,"Meade, SD",2022,54716.0
46093,"Meade, SD",2023,57567.0
46093,"Meade, SD",2024,59066.0
46095,"Mellette, SD",2019,30650.0
46095,"Mellette, SD",2020,36136.0
46095,"Mellette, SD",2021,45935.0
46095,"Mellette, SD",2022,46862.0
46095,"Mellette, SD",2023,51017.0
46095,"Mellette, SD",2024,51842.0
46097,"Miner, SD",2019,47177.0
46097,"Miner, SD",2020,58555.0
46097,"Miner, SD",2021,70495.0
46097,"Miner, SD",2022,77792.0
46097,"Miner, SD",2023,84598.0
46097,"Miner, SD",2024,73798.0
46099,"Minnehaha, SD",2019,61548.0
46099,"Minnehaha, SD",2020,65108.0
46099,"Minnehaha, SD",2021,72829.0
46099,"Minnehaha, SD",2022,72108.0
46099,"Minnehaha, SD",2023,75162.0
46099,"Minnehaha, SD",2024,78658.0
46101,"Moody, SD",2019,51316.0
46101,"Moody, SD",2020,59858.0
46101,"Moody, SD",2021,66351.0
46101,"Moody, SD",2022,66130.0
46101,"Moody, SD",2023,73391.0
46101,"Moody, SD",2024,71846.0
46102,"Oglala Lakota, SD*",2019,26454.0
46102,"Oglala Lakota, SD*",2020,31420.0
46102,"Oglala Lakota, SD*",2021,36990.0
46102,"Oglala Lakota, SD*",2022,36599.0
46102,"Oglala Lakota, SD*",2023,36693.0
46102,"Oglala Lakota, SD*",2024,38762.0
46103,"Pennington, SD",2019,55789.0
46103,"Pennington, SD",2020,60509.0
46103,"Pennington, SD",2021,67806.0
46103,"Pennington, SD",2022,70240.0
46103,"Pennington, SD",2023,74667.0
46103,"Pennington, SD",2024,78464.0
46105,"Perkins, SD",2019,39848.0
46105,"Perkins, SD",2020,46622.0
46105,"Perkins, SD",2021,52111.0
46105,"Perkins, SD",2022,54961.0
46105,"Perkins, SD",2023,54629.0
46105,"Perkins, SD",2024,56935.0
46107,"Potter, SD",2019,66083.0
46107,"Potter, SD",2020,76798.0
46107,"Potter, SD",2021,78860.0
46107,"Potter, SD",2022,82149.0
46107,"Potter, SD",2023,72812.0
46107,"Potter, SD",2024,65306.0
46109,"Roberts, SD",2019,36841.0
46109,"Roberts, SD",2020,45495.0
46109,"Roberts, SD",2021,50753.0
46109,"Roberts, SD",2022,55625.0
46109,"Roberts, SD",2023,58437.0
46109,"Roberts, SD",2024,58604.0
46111,"Sanborn, SD",2019,52805.0
46111,"Sanborn, SD",2020,62421.0
46111,"Sanborn, SD",2021,63974.0
46111,"Sanborn, SD",2022,65808.0
46111,"Sanborn, SD",2023,74944.0
46111,"Sanborn, SD",2024,62718.0
46115,"Spink, SD",2019,54859.0
46115,"Spink, SD",2020,73086.0
46115,"Spink, SD",2021,81702.0
46115,"Spink, SD",2022,92010.0
46115,"Spink, SD",2023,108047.0
46115,"Spink, SD",2024,100787.0
46117,"Stanley, SD",2019,64697.0
46117,"Stanley, SD",2020,63773.0
46117,"Stanley, SD",2021,80994.0
46117,"Stanley, SD",2022,77991.0
46117,"Stanley, SD",2023,82734.0
46117,"Stanley, SD",2024,84536.0
46119,"Sully, SD",2019,71016.0
46119,"Sully, SD",2020,92607.0
46119,"Sully, SD",2021,103930.0
46119,"Sully, SD",2022,108677.0
46119,"Sully, SD",2023,110162.0
46119,"Sully, SD",2024,85843.0
46121,"Todd, SD",2019,28244.0
46121,"Todd, SD",2020,31779.0
46121,"Todd, SD",2021,38043.0
46121,"Todd, SD",2022,36342.0
46121,"Todd, SD",2023,38427.0
46121,"Todd, SD",2024,40540.0
46123,"Tripp, SD",2019,47349.0
46123,"Tripp, SD",2020,55260.0
46123,"Tripp, SD",2021,61674.0
46123,"Tripp, SD",2022,67065.0
46123,"Tripp, SD",2023,70030.0
46123,"Tripp, SD",2024,68414.0
46125,"Turner, SD",2019,55443.0
46125,"Turner, SD",2020,55569.0
46125,"Turner, SD",2021,65795.0
46125,"Turner, SD",2022,77722.0
46125,"Turner, SD",2023,94225.0
46125,"Turner, SD",2024,91710.0
46127,"Union, SD",2019,114635.0
46127,"Union, SD",2020,113223.0
46127,"Union, SD",2021,120814.0
46127,"Union, SD",2022,131212.0
46127,"Union, SD",2023,144856.0
46127,"Union, SD",2024,146712.0
46129,"Walworth, SD",2019,44973.0
46129,"Walworth, SD",2020,53310.0
46129,"Walworth, SD",2021,61767.0
46129,"Walworth, SD",2022,64234.0
46129,"Walworth, SD",2023,68107.0
46129,"Walworth, SD",2024,67680.0
46135,"Yankton, SD",2019,50922.0
46135,"Yankton, SD",2020,54246.0
46135,"Yankton, SD",2021,63344.0
46135,"Yankton, SD",2022,67210.0
46135,"Yankton, SD",2023,72867.0
46135,"Yankton, SD",2024,74264.0
46137,"Ziebach, SD",2019,20135.0
46137,"Ziebach, SD",2020,27935.0
46137,"Ziebach, SD",2021,32680.0
46137,"Ziebach, SD",2022,37106.0
46137,"Ziebach, SD",2023,40538.0
46137,"Ziebach, SD",2024,32778.0
47001,"Anderson, TN",2019,43828.0
47001,"Anderson, TN",2020,46728.0
47001,"Anderson, TN",2021,51412.0
47001,"Anderson, TN",2022,53486.0
47001,"Anderson, TN",2023,57410.0
47001,"Anderson, TN",2024,59997.0
47003,"Bedford, TN",2019,38968.0
47003,"Bedford, TN",2020,41275.0
47003,"Bedford, TN",2021,45699.0
47003,"Bedford, TN",2022,47362.0
47003,"Bedford, TN",2023,49346.0
47003,"Bedford, TN",2024,52401.0
47005,"Benton, TN",2019,35240.0
47005,"Benton, TN",2020,37793.0
47005,"Benton, TN",2021,41739.0
47005,"Benton, TN",2022,41806.0
47005,"Benton, TN",2023,44866.0
47005,"Benton, TN",2024,47241.0
47007,"Bledsoe, TN",2019,28420.0
47007,"Bledsoe, TN",2020,30604.0
47007,"Bledsoe, TN",2021,34463.0
47007,"Bledsoe, TN",2022,35348.0
47007,"Bledsoe, TN",2023,36978.0
47007,"Bledsoe, TN",2024,38520.0
47009,"Blount, TN",2019,45405.0
47009,"Blount, TN",2020,48445.0
47009,"Blount, TN",2021,53099.0
47009,"Blount, TN",2022,55330.0
47009,"Blount, TN",2023,59581.0
47009,"Blount, TN",2024,63260.0
47011,"Bradley, TN",2019,40067.0
47011,"Bradley, TN",2020,43067.0
47011,"Bradley, TN",2021,46749.0
47011,"Bradley, TN",2022,47982.0
47011,"Bradley, TN",2023,50540.0
47011,"Bradley, TN",2024,52951.0
47013,"Campbell, TN",2019,35793.0
47013,"Campbell, TN",2020,38353.0
47013,"Campbell, TN",2021,42728.0
47013,"Campbell, TN",2022,43139.0
47013,"Campbell, TN",2023,45553.0
47013,"Campbell, TN",2024,47677.0
47015,"Cannon, TN",2019,37328.0
47015,"Cannon, TN",2020,39906.0
47015,"Cannon, TN",2021,44346.0
47015,"Cannon, TN",2022,46643.0
47015,"Cannon, TN",2023,48924.0
47015,"Cannon, TN",2024,51584.0
47017,"Carroll, TN",2019,36775.0
47017,"Carroll, TN",2020,38645.0
47017,"Carroll, TN",2021,42554.0
47017,"Carroll, TN",2022,42328.0
47017,"Carroll, TN",2023,44829.0
47017,"Carroll, TN",2024,46675.0
47019,"Carter, TN",2019,35058.0
47019,"Carter, TN",2020,37340.0
47019,"Carter, TN",2021,40755.0
47019,"Carter, TN",2022,40838.0
47019,"Carter, TN",2023,43028.0
47019,"Carter, TN",2024,45463.0
47021,"Cheatham, TN",2019,46794.0
47021,"Cheatham, TN",2020,49306.0
47021,"Cheatham, TN",2021,53986.0
47021,"Cheatham, TN",2022,57784.0
47021,"Cheatham, TN",2023,61399.0
47021,"Cheatham, TN",2024,64605.0
47023,"Chester, TN",2019,35324.0
47023,"Chester, TN",2020,38749.0
47023,"Chester, TN",2021,41955.0
47023,"Chester, TN",2022,40903.0
47023,"Chester, TN",2023,43413.0
47023,"Chester, TN",2024,45805.0
47025,"Claiborne, TN",2019,36503.0
47025,"Claiborne, TN",2020,38980.0
47025,"Claiborne, TN",2021,42212.0
47025,"Claiborne, TN",2022,42834.0
47025,"Claiborne, TN",2023,44546.0
47025,"Claiborne, TN",2024,45523.0
47027,"Clay, TN",2019,32168.0
47027,"Clay, TN",2020,33682.0
47027,"Clay, TN",2021,39822.0
47027,"Clay, TN",2022,41175.0
47027,"Clay, TN",2023,41743.0
47027,"Clay, TN",2024,45901.0
47029,"Cocke, TN",2019,34199.0
47029,"Cocke, TN",2020,37132.0
47029,"Cocke, TN",2021,41072.0
47029,"Cocke, TN",2022,40715.0
47029,"Cocke, TN",2023,43063.0
47029,"Cocke, TN",2024,46015.0
47031,"Coffee, TN",2019,40887.0
47031,"Coffee, TN",2020,43377.0
47031,"Coffee, TN",2021,46881.0
47031,"Coffee, TN",2022,47715.0
47031,"Coffee, TN",2023,50742.0
47031,"Coffee, TN",2024,53153.0
47033,"Crockett, TN",2019,42264.0
47033,"Crockett, TN",2020,44207.0
47033,"Crockett, TN",2021,49162.0
47033,"Crockett, TN",2022,47806.0
47033,"Crockett, TN",2023,52087.0
47033,"Crockett, TN",2024,53889.0
47035,"Cumberland, TN",2019,38695.0
47035,"Cumberland, TN",2020,41422.0
47035,"Cumberland, TN",2021,45003.0
47035,"Cumberland, TN",2022,45442.0
47035,"Cumberland, TN",2023,49751.0
47035,"Cumberland, TN",2024,52483.0
47037,"Davidson, TN",2019,69909.0
47037,"Davidson, TN",2020,73758.0
47037,"Davidson, TN",2021,83479.0
47037,"Davidson, TN",2022,87363.0
47037,"Davidson, TN",2023,94850.0
47037,"Davidson, TN",2024,99647.0
47039,"Decatur, TN",2019,43643.0
47039,"Decatur, TN",2020,45833.0
47039,"Decatur, TN",2021,49700.0
47039,"Decatur, TN",2022,49075.0
47039,"Decatur, TN",2023,52618.0
47039,"Decatur, TN",2024,55814.0
47041,"DeKalb, TN",2019,41768.0
47041,"DeKalb, TN",2020,44715.0
47041,"DeKalb, TN",2021,48547.0
47041,"DeKalb, TN",2022,48548.0
47041,"DeKalb, TN",2023,49539.0
47041,"DeKalb, TN",2024,51129.0
47043,"Dickson, TN",2019,43402.0
47043,"Dickson, TN",2020,45916.0
47043,"Dickson, TN",2021,50406.0
47043,"Dickson, TN",2022,52943.0
47043,"Dickson, TN",2023,56638.0
47043,"Dickson, TN",2024,59620.0
47045,"Dyer, TN",2019,42038.0
47045,"Dyer, TN",2020,46438.0
47045,"Dyer, TN",2021,52203.0
47045,"Dyer, TN",2022,50839.0
47045,"Dyer, TN",2023,54517.0
47045,"Dyer, TN",2024,57057.0
47047,"Fayette, TN",2019,58504.0
47047,"Fayette, TN",2020,63215.0
47047,"Fayette, TN",2021,72332.0
47047,"Fayette, TN",2022,76378.0
47047,"Fayette, TN",2023,80913.0
47047,"Fayette, TN",2024,83543.0
47049,"Fentress, TN",2019,34975.0
47049,"Fentress, TN",2020,38132.0
47049,"Fentress, TN",2021,42560.0
47049,"Fentress, TN",2022,41578.0
47049,"Fentress, TN",2023,44418.0
47049,"Fentress, TN",2024,47421.0
47051,"Franklin, TN",2019,40189.0
47051,"Franklin, TN",2020,43024.0
47051,"Franklin, TN",2021,46627.0
47051,"Franklin, TN",2022,47700.0
47051,"Franklin, TN",2023,50400.0
47051,"Franklin, TN",2024,53240.0
47053,"Gibson, TN",2019,39499.0
47053,"Gibson, TN",2020,42576.0
47053,"Gibson, TN",2021,46738.0
47053,"Gibson, TN",2022,46660.0
47053,"Gibson, TN",2023,50277.0
47053,"Gibson, TN",2024,52194.0
47055,"Giles, TN",2019,37988.0
47055,"Giles, TN",2020,40335.0
47055,"Giles, TN",2021,44082.0
47055,"Giles, TN",2022,44988.0
47055,"Giles, TN",2023,48303.0
47055,"Giles, TN",2024,50868.0
47057,"Grainger, TN",2019,35161.0
47057,"Grainger, TN",2020,38045.0
47057,"Grainger, TN",2021,42967.0
47057,"Grainger, TN",2022,43619.0
47057,"Grainger, TN",2023,46082.0
47057,"Grainger, TN",2024,48728.0
47059,"Greene, TN",2019,37218.0
47059,"Greene, TN",2020,39481.0
47059,"Greene, TN",2021,42569.0
47059,"Greene, TN",2022,43709.0
47059,"Greene, TN",2023,45594.0
47059,"Greene, TN",2024,48197.0
47061,"Grundy, TN",2019,33517.0
47061,"Grundy, TN",2020,36205.0
47061,"Grundy, TN",2021,39294.0
47061,"Grundy, TN",2022,38852.0
47061,"Grundy, TN",2023,40944.0
47061,"Grundy, TN",2024,43237.0
47063,"Hamblen, TN",2019,38478.0
47063,"Hamblen, TN",2020,41339.0
47063,"Hamblen, TN",2021,47565.0
47063,"Hamblen, TN",2022,47779.0
47063,"Hamblen, TN",2023,50537.0
47063,"Hamblen, TN",2024,52916.0
47065,"Hamilton, TN",2019,53766.0
47065,"Hamilton, TN",2020,56178.0
47065,"Hamilton, TN",2021,59822.0
47065,"Hamilton, TN",2022,62149.0
47065,"Hamilton, TN",2023,66484.0
47065,"Hamilton, TN",2024,69042.0
47067,"Hancock, TN",2019,27451.0
47067,"Hancock, TN",2020,30654.0
47067,"Hancock, TN",2021,33402.0
47067,"Hancock, TN",2022,32288.0
47067,"Hancock, TN",2023,33308.0
47067,"Hancock, TN",2024,35020.0
47069,"Hardeman, TN",2019,30425.0
47069,"Hardeman, TN",2020,32684.0
47069,"Hardeman, TN",2021,36311.0
47069,"Hardeman, TN",2022,35007.0
47069,"Hardeman, TN",2023,37255.0
47069,"Hardeman, TN",2024,38952.0
47071,"Hardin, TN",2019,38877.0
47071,"Hardin, TN",2020,41635.0
47071,"Hardin, TN",2021,45270.0
47071,"Hardin, TN",2022,44927.0
47071,"Hardin, TN",2023,48081.0
47071,"Hardin, TN",2024,50125.0
47073,"Hawkins, TN",2019,35376.0
47073,"Hawkins, TN",2020,37991.0
47073,"Hawkins, TN",2021,41547.0
47073,"Hawkins, TN",2022,41852.0
47073,"Hawkins, TN",2023,44318.0
47073,"Hawkins, TN",2024,46925.0
47075,"Haywood, TN",2019,33448.0
47075,"Haywood, TN",2020,36161.0
47075,"Haywood, TN",2021,40575.0
47075,"Haywood, TN",2022,38397.0
47075,"Haywood, TN",2023,41439.0
47075,"Haywood, TN",2024,42941.0
47077,"Henderson, TN",2019,37598.0
47077,"Henderson, TN",2020,40796.0
47077,"Henderson, TN",2021,46563.0
47077,"Henderson, TN",2022,45961.0
47077,"Henderson, TN",2023,49309.0
47077,"Henderson, TN",2024,52917.0
47079,"Henry, TN",2019,42659.0
47079,"Henry, TN",2020,47107.0
47079,"Henry, TN",2021,52091.0
47079,"Henry, TN",2022,53630.0
47079,"Henry, TN",2023,57009.0
47079,"Henry, TN",2024,57360.0
47081,"Hickman, TN",2019,35809.0
47081,"Hickman, TN",2020,37928.0
47081,"Hickman, TN",2021,42145.0
47081,"Hickman, TN",2022,43455.0
47081,"Hickman, TN",2023,45751.0
47081,"Hickman, TN",2024,48075.0
47083,"Houston, TN",2019,34361.0
47083,"Houston, TN",2020,36452.0
47083,"Houston, TN",2021,39565.0
47083,"Houston, TN",2022,39626.0
47083,"Houston, TN",2023,41763.0
47083,"Houston, TN",2024,44887.0
47085,"Humphreys, TN",2019,39173.0
47085,"Humphreys, TN",2020,41128.0
47085,"Humphreys, TN",2021,44543.0
47085,"Humphreys, TN",2022,44653.0
47085,"Humphreys, TN",2023,48234.0
47085,"Humphreys, TN",2024,51055.0
47087,"Jackson, TN",2019,33307.0
47087,"Jackson, TN",2020,35539.0
47087,"Jackson, TN",2021,38313.0
47087,"Jackson, TN",2022,37998.0
47087,"Jackson, TN",2023,40097.0
47087,"Jackson, TN",2024,42169.0
47089,"Jefferson, TN",2019,38517.0
47089,"Jefferson, TN",2020,41109.0
47089,"Jefferson, TN",2021,45553.0
47089,"Jefferson, TN",2022,45646.0
47089,"Jefferson, TN",2023,48809.0
47089,"Jefferson, TN",2024,51358.0
47091,"Johnson, TN",2019,33087.0
47091,"Johnson, TN",2020,35495.0
47091,"Johnson, TN",2021,38800.0
47091,"Johnson, TN",2022,39315.0
47091,"Johnson, TN",2023,41555.0
47091,"Johnson, TN",2024,43934.0
47093,"Knox, TN",2019,52249.0
47093,"Knox, TN",2020,56035.0
47093,"Knox, TN",2021,63058.0
47093,"Knox, TN",2022,63551.0
47093,"Knox, TN",2023,69454.0
47093,"Knox, TN",2024,72840.0
47095,"Lake, TN",2019,24661.0
47095,"Lake, TN",2020,26506.0
47095,"Lake, TN",2021,32871.0
47095,"Lake, TN",2022,30050.0
47095,"Lake, TN",2023,32847.0
47095,"Lake, TN",2024,31572.0
47097,"Lauderdale, TN",2019,33259.0
47097,"Lauderdale, TN",2020,36460.0
47097,"Lauderdale, TN",2021,41936.0
47097,"Lauderdale, TN",2022,39427.0
47097,"Lauderdale, TN",2023,42622.0
47097,"Lauderdale, TN",2024,42471.0
47099,"Lawrence, TN",2019,35673.0
47099,"Lawrence, TN",2020,37780.0
47099,"Lawrence, TN",2021,41933.0
47099,"Lawrence, TN",2022,41749.0
47099,"Lawrence, TN",2023,44309.0
47099,"Lawrence, TN",2024,46836.0
47101,"Lewis, TN",2019,36011.0
47101,"Lewis, TN",2020,39299.0
47101,"Lewis, TN",2021,41793.0
47101,"Lewis, TN",2022,42211.0
47101,"Lewis, TN",2023,46245.0
47101,"Lewis, TN",2024,48574.0
47103,"Lincoln, TN",2019,41434.0
47103,"Lincoln, TN",2020,44683.0
47103,"Lincoln, TN",2021,49483.0
47103,"Lincoln, TN",2022,49332.0
47103,"Lincoln, TN",2023,52938.0
47103,"Lincoln, TN",2024,56519.0
47105,"Loudon, TN",2019,54457.0
47105,"Loudon, TN",2020,57719.0
47105,"Loudon, TN",2021,64955.0
47105,"Loudon, TN",2022,66975.0
47105,"Loudon, TN",2023,70294.0
47105,"Loudon, TN",2024,73616.0
47107,"McMinn, TN",2019,37581.0
47107,"McMinn, TN",2020,40836.0
47107,"McMinn, TN",2021,43631.0
47107,"McMinn, TN",2022,43999.0
47107,"McMinn, TN",2023,46444.0
47107,"McMinn, TN",2024,48697.0
47109,"McNairy, TN",2019,33511.0
47109,"McNairy, TN",2020,35884.0
47109,"McNairy, TN",2021,39066.0
47109,"McNairy, TN",2022,38320.0
47109,"McNairy, TN",2023,40957.0
47109,"McNairy, TN",2024,43374.0
47111,"Macon, TN",2019,33393.0
47111,"Macon, TN",2020,35341.0
47111,"Macon, TN",2021,39453.0
47111,"Macon, TN",2022,40946.0
47111,"Macon, TN",2023,41637.0
47111,"Macon, TN",2024,43881.0
47113,"Madison, TN",2019,43707.0
47113,"Madison, TN",2020,46888.0
47113,"Madison, TN",2021,52255.0
47113,"Madison, TN",2022,52009.0
47113,"Madison, TN",2023,55964.0
47113,"Madison, TN",2024,58880.0
47115,"Marion, TN",2019,40056.0
47115,"Marion, TN",2020,42761.0
47115,"Marion, TN",2021,47600.0
47115,"Marion, TN",2022,49518.0
47115,"Marion, TN",2023,52049.0
47115,"Marion, TN",2024,53958.0
47117,"Marshall, TN",2019,40353.0
47117,"Marshall, TN",2020,43283.0
47117,"Marshall, TN",2021,47482.0
47117,"Marshall, TN",2022,49192.0
47117,"Marshall, TN",2023,52013.0
47117,"Marshall, TN",2024,54587.0
47119,"Maury, TN",2019,45009.0
47119,"Maury, TN",2020,47907.0
47119,"Maury, TN",2021,52041.0
47119,"Maury, TN",2022,54367.0
